SendDate,SendTime,Solar Power (kW),Solar energy Generation (kWh),consumptionValue (kW)
07-09-2024,10:59:00,147,0,0.49
07-09-2024,11:01:00,147,0,0.56
07-09-2024,11:17:00,0,0,0.63
07-09-2024,11:21:00,0,0,0.45
07-09-2024,11:27:00,0,0,0.39
07-09-2024,11:32:00,0,0,0.44
07-09-2024,11:37:00,0,0,0.45
07-09-2024,11:42:00,0,0,
07-09-2024,11:47:00,0,0,0.46
07-09-2024,11:52:00,0,0,0.49
07-09-2024,11:58:00,0,0,0.47
07-09-2024,12:03:00,0,0,0.5
07-09-2024,12:09:00,0,0,
07-09-2024,12:13:00,0,0,0.51
07-09-2024,12:19:00,0,0,0.51
07-09-2024,12:25:00,0,0,0.53
07-09-2024,12:30:00,0,0,0.52
07-09-2024,12:35:00,0,0,0.51
07-09-2024,12:41:00,0,0,0.53
07-09-2024,12:46:00,0,0,0.53
07-09-2024,12:51:00,0,0,0.55
07-09-2024,12:56:00,0,0,0.55
07-09-2024,13:01:00,0,0,0.54
07-09-2024,13:05:00,0,0,0.55
07-09-2024,13:05:00,0,0,0.53
07-09-2024,13:06:00,0,0,0.53
07-09-2024,13:12:00,0,0,0.5
07-09-2024,13:17:00,0,0,0.51
07-09-2024,13:23:00,0,0,0.57
07-09-2024,13:28:00,0,0,0.57
07-09-2024,13:30:00,0,0,0.52
07-09-2024,13:34:00,0,0,0.54
07-09-2024,13:39:00,0,0,0.54
07-09-2024,13:45:00,0,0,0.56
07-09-2024,13:46:00,0,0,0.57
07-09-2024,13:49:00,0,0,0.55
07-09-2024,13:53:00,0,0,0.53
07-09-2024,13:54:00,0,0,0.51
07-09-2024,13:55:00,0,0,0.53
07-09-2024,14:00:00,0,0,0.52
07-09-2024,14:05:00,0,0,0.52
07-09-2024,14:10:00,0,0,0.52
07-09-2024,14:16:00,0,0,0.48
07-09-2024,14:22:00,0,0,0.5
07-09-2024,14:27:00,0,0,0.51
07-09-2024,14:33:00,0,0,0.51
07-09-2024,14:38:00,0,0,0.49
07-09-2024,14:43:00,0,0,0.49
07-09-2024,14:48:00,0,0,0.45
07-09-2024,14:53:00,0,0,0.44
07-09-2024,14:59:00,0,0,
07-09-2024,15:04:00,0,0,0.41
07-09-2024,15:09:00,0,0,0.4
07-09-2024,15:14:00,0,0,0.37
07-09-2024,15:19:00,0,0,0.38
07-09-2024,15:26:00,0,0,0.39
07-09-2024,15:31:00,0,0,0.37
07-09-2024,15:36:00,0,0,0.36
07-09-2024,15:41:00,0,0,0.37
07-09-2024,15:46:00,0,0,0.36
07-09-2024,15:52:00,0,0,
07-09-2024,15:57:00,0,0,0.35
07-09-2024,16:02:00,0,0,0.39
07-09-2024,16:07:00,0,0,0.35
07-09-2024,16:12:00,0,0,0.37
07-09-2024,16:19:00,0,0,0.43
07-09-2024,16:24:00,0,0,0.44
07-09-2024,16:29:00,0,0,0.45
07-09-2024,16:34:00,0,0,0.46
07-09-2024,16:39:00,0,0,0.43
07-09-2024,16:45:00,0,0,0.43
07-09-2024,16:50:00,0,0,0.45
07-09-2024,16:55:00,0,0,0.44
07-09-2024,17:00:00,0,0,
07-09-2024,17:05:00,0,0,0.48
07-09-2024,17:11:00,0,0,0.46
07-09-2024,17:16:00,0,0,0.48
07-09-2024,17:21:00,0,0,0.45
07-09-2024,17:26:00,0,0,0.44
07-09-2024,17:27:00,0,0,0.48
07-09-2024,17:28:00,0,0,0.46
07-09-2024,17:33:00,0,0,0.46
07-09-2024,17:38:00,0,0,0.46
07-09-2024,17:43:00,0,0,0.46
07-09-2024,17:49:00,0,0,0.46
07-09-2024,17:54:00,0,0,0.46
07-09-2024,17:59:00,0,0,0.46
07-09-2024,18:04:00,0,0,0.72
07-09-2024,18:09:00,0,0,0.49
07-09-2024,18:14:00,0,0,0.48
07-09-2024,18:20:00,0,0,0.48
07-09-2024,18:21:00,0,0,0.46
07-09-2024,18:26:00,0,0,0.47
07-09-2024,18:32:00,0,0,0.47
07-09-2024,18:37:00,0,0,
07-09-2024,18:42:00,0,0,0.47
07-09-2024,18:48:00,0,0,0.43
07-09-2024,18:53:00,0,0,0.41
07-09-2024,18:58:00,0,0,0.43
07-09-2024,19:03:00,0,0,0.43
07-09-2024,19:09:00,0,0,
07-09-2024,19:13:00,0,0,0.34
07-09-2024,19:19:00,0,0,0.33
07-09-2024,19:24:00,0,0,0.33
07-09-2024,19:30:00,0,0,
07-09-2024,19:35:00,0,0,0.33
07-09-2024,19:41:00,0,0,
07-09-2024,19:46:00,0,0,0.56
07-09-2024,19:51:00,0,0,0.33
07-09-2024,19:56:00,0,0,0.37
07-09-2024,20:01:00,0,0,0.38
07-09-2024,20:06:00,0,0,0.38
07-09-2024,20:12:00,0,0,0.36
07-09-2024,20:18:00,0,0,0.37
07-09-2024,20:23:00,0,0,0.37
07-09-2024,20:28:00,0,0,0.36
07-09-2024,20:33:00,0,0,0.37
07-09-2024,20:38:00,0,0,0.36
07-09-2024,20:44:00,0,0,0.36
07-09-2024,20:49:00,0,0,0.36
07-09-2024,20:54:00,0,0,0.36
07-09-2024,20:59:00,0,0,0.36
07-09-2024,21:04:00,0,0,0.36
07-09-2024,21:09:00,0,0,0.37
07-09-2024,21:14:00,0,0,0.36
07-09-2024,21:20:00,0,0,0.35
07-09-2024,21:26:00,0,0,0.33
07-09-2024,21:31:00,0,0,0.33
07-09-2024,21:36:00,0,0,0.34
07-09-2024,21:41:00,0,0,0.33
07-09-2024,21:47:00,0,0,0.33
07-09-2024,21:52:00,0,0,0.33
07-09-2024,21:58:00,0,0,0.33
07-09-2024,22:03:00,0,0,0.34
07-09-2024,22:07:00,0,0,0.33
07-09-2024,22:12:00,0,0,0.33
07-09-2024,22:18:00,0,0,0.37
07-09-2024,22:24:00,0,0,
07-09-2024,22:29:00,0,0,0.38
07-09-2024,22:35:00,0,0,0.38
07-09-2024,22:40:00,0,0,0.33
07-09-2024,22:45:00,0,0,0.35
07-09-2024,22:50:00,0,0,0.35
07-09-2024,22:56:00,0,0,0.35
07-09-2024,23:01:00,0,0,0.51
07-09-2024,23:06:00,0,0,0.36
07-09-2024,23:11:00,0,0,0.35
07-09-2024,23:17:00,0,0,0.36
07-09-2024,23:22:00,0,0,0.36
07-09-2024,23:28:00,0,0,0.33
07-09-2024,23:33:00,0,0,0.32
07-09-2024,23:38:00,0,0,0.31
07-09-2024,23:43:00,0,0,0.32
07-09-2024,23:48:00,0,0,0.3
07-09-2024,23:54:00,0,0,0.3
07-09-2024,23:59:00,0,0,0.29
07-10-2024,00:05:00,0,0,0.28
07-10-2024,00:09:00,0,0,0.28
07-10-2024,00:14:00,0,0,0.28
07-10-2024,00:21:00,0,0,0.28
07-10-2024,00:26:00,0,0,0.28
07-10-2024,00:32:00,0,0,0.27
07-10-2024,00:37:00,0,0,0.28
07-10-2024,00:42:00,0,0,0.27
07-10-2024,00:47:00,0,0,0.28
07-10-2024,00:52:00,0,0,0.27
07-10-2024,00:57:00,0,0,0.28
07-10-2024,01:02:00,0,0,0.5
07-10-2024,01:08:00,0,0,0.25
07-10-2024,01:13:00,0,0,0.25
07-10-2024,01:18:00,0,0,
07-10-2024,01:24:00,0,0,0.25
07-10-2024,01:29:00,0,0,
07-10-2024,01:34:00,0,0,0.25
07-10-2024,01:40:00,0,0,0.25
07-10-2024,01:45:00,0,0,0.25
07-10-2024,01:50:00,0,0,0.24
07-10-2024,01:55:00,0,0,0.24
07-10-2024,02:00:00,0,0,0.25
07-10-2024,02:06:00,0,0,
07-10-2024,02:11:00,0,0,
07-10-2024,02:16:00,0,0,0.26
07-10-2024,02:21:00,0,0,0.25
07-10-2024,02:28:00,0,0,0.26
07-10-2024,02:33:00,0,0,0.25
07-10-2024,02:38:00,0,0,0.25
07-10-2024,02:43:00,0,0,0.25
07-10-2024,02:49:00,0,0,0.27
07-10-2024,02:54:00,0,0,0.28
07-10-2024,02:59:00,0,0,
07-10-2024,03:04:00,0,0,0.27
07-10-2024,03:10:00,0,0,0.27
07-10-2024,03:15:00,0,0,0.27
07-10-2024,03:20:00,0,0,0.27
07-10-2024,03:26:00,0,0,0.26
07-10-2024,03:31:00,0,0,0.28
07-10-2024,03:36:00,0,0,0.27
07-10-2024,03:41:00,0,0,0.27
07-10-2024,03:47:00,0,0,0.28
07-10-2024,03:53:00,0,0,0.28
07-10-2024,03:58:00,0,0,0.28
07-10-2024,04:03:00,0,0,0.27
07-10-2024,04:08:00,0,0,0.28
07-10-2024,04:13:00,0,0,0.27
07-10-2024,04:18:00,0,0,0.26
07-10-2024,04:25:00,0,0,0.26
07-10-2024,04:30:00,0,0,
07-10-2024,04:35:00,0,0,0.26
07-10-2024,04:40:00,0,0,0.24
07-10-2024,04:46:00,0,0,0.24
07-10-2024,04:51:00,0,0,0.24
07-10-2024,04:56:00,0,0,0.24
07-10-2024,05:01:00,0,0,0.25
07-10-2024,05:06:00,0,0,0.35
07-10-2024,05:11:00,0,0,0.38
07-10-2024,05:18:00,0,0,0.37
07-10-2024,05:23:00,0,0,0.37
07-10-2024,05:28:00,0,0,
07-10-2024,05:33:00,0,0,0.37
07-10-2024,05:38:00,0,0,0.37
07-10-2024,05:44:00,0,0,0.35
07-10-2024,05:49:00,0,0,0.25
07-10-2024,05:54:00,0,0,
07-10-2024,05:59:00,0,0,0.27
07-10-2024,06:04:00,0,0,0.27
07-10-2024,06:09:00,0,0,0.28
07-10-2024,06:14:00,0,0,0.28
07-10-2024,06:20:00,0,0,0.28
07-10-2024,06:26:00,0,0,0.29
07-10-2024,06:31:00,0,0,0.28
07-10-2024,06:37:00,0,0,0.28
07-10-2024,06:42:00,0,0,0.3
07-10-2024,06:47:00,0,0,0.28
07-10-2024,06:52:00,0,0,0.29
07-10-2024,06:57:00,0,0,0.27
07-10-2024,07:02:00,0,0,0.3
07-10-2024,07:07:00,0,0,0.3
07-10-2024,07:13:00,0,0,0.31
07-10-2024,07:18:00,0,0,0.32
07-10-2024,07:23:00,0,0,0.31
07-10-2024,07:29:00,0,0,0.25
07-10-2024,07:34:00,0,0,0.29
07-10-2024,07:40:00,0,0,0.3
07-10-2024,07:45:00,0,0,0.3
07-10-2024,07:50:00,0,0,0.35
07-10-2024,07:55:00,0,0,0.36
07-10-2024,08:01:00,0,0,0.35
07-10-2024,08:06:00,0,0,0.35
07-10-2024,08:11:00,0,0,0.33
07-10-2024,08:17:00,0,0,0.31
07-10-2024,08:22:00,0,0,0.35
07-10-2024,08:24:00,0,0,0.31
07-10-2024,08:27:00,0,0,0.28
07-10-2024,08:32:00,0,0,0.31
07-10-2024,08:38:00,0,0,0.31
07-10-2024,08:43:00,0,0,0.29
07-10-2024,08:48:00,0,0,0
07-10-2024,08:49:00,0,0,0.44
07-10-2024,08:53:00,0,0,0.34
07-10-2024,08:59:00,0,0,
07-10-2024,09:04:00,0,0,0.32
07-10-2024,09:09:00,0,0,0.31
07-10-2024,09:14:00,0,0,0.32
07-10-2024,09:19:00,0,0,0.46
07-10-2024,09:25:00,0,0,0.42
07-10-2024,09:31:00,0,0,0.36
07-10-2024,09:36:00,0,0,0.44
07-10-2024,09:41:00,0,0,0.42
07-10-2024,09:46:00,0,0,0.55
07-10-2024,09:51:00,0,0,0.4
07-10-2024,09:57:00,0,0,0.44
07-10-2024,10:02:00,0,0,0.59
07-10-2024,10:06:00,0,0,0.43
07-10-2024,10:12:00,0,0,0.61
07-10-2024,10:17:00,0,0,0.45
07-10-2024,10:23:00,0,0,0.5
07-10-2024,10:25:00,0,0,0.82
07-10-2024,10:28:00,0,0,0.51
07-10-2024,10:33:00,0,0,0.5
07-10-2024,10:38:00,0,0,0.4
07-10-2024,10:44:00,0,0,0.44
07-10-2024,10:45:00,0,0,0.49
07-10-2024,10:46:00,0,0,0.48
07-10-2024,10:49:00,0,0,0
07-10-2024,10:51:00,0,0,
07-10-2024,10:54:00,0,0,0.41
07-10-2024,11:00:00,0,0,0.42
07-10-2024,11:05:00,0,0,0.47
07-10-2024,11:10:00,0,0,0.45
07-10-2024,11:15:00,0,0,
07-10-2024,11:20:00,0,0,0.45
07-10-2024,11:26:00,0,0,0.45
07-10-2024,11:31:00,0,0,0.45
07-10-2024,11:37:00,0,0,0.45
07-10-2024,11:42:00,0,0,0.46
07-10-2024,11:47:00,0,0,0.48
07-10-2024,11:53:00,0,0,0.48
07-10-2024,11:58:00,0,0,0.48
07-10-2024,12:03:00,0,0,0.47
07-10-2024,12:08:00,0,0,0.48
07-10-2024,12:13:00,0,0,0.52
07-10-2024,12:18:00,0,0,0.51
07-10-2024,12:24:00,0,0,0.5
07-10-2024,12:27:00,0,0,0.53
07-10-2024,12:27:00,0,0,0.5
07-10-2024,12:29:00,0,0,0.51
07-10-2024,12:35:00,0,0,0.48
07-10-2024,12:36:00,0,0,0.5
07-10-2024,12:40:00,0,0,0.48
07-10-2024,12:46:00,0,0,0.49
07-10-2024,12:50:00,0,0,0.49
07-10-2024,12:50:00,0,0,0.48
07-10-2024,12:54:00,0,0,0.47
07-10-2024,12:56:00,0,0,0.47
07-10-2024,13:02:00,0,0,0.46
07-10-2024,13:07:00,0,0,0.52
07-10-2024,13:12:00,0,0,0.51
07-10-2024,13:17:00,0,0,0.5
07-10-2024,13:23:00,0,0,0.54
07-10-2024,13:29:00,0,0,0.55
07-10-2024,13:34:00,0,0,0.5
07-10-2024,13:39:00,0,0,0.49
07-10-2024,13:45:00,0,0,
07-10-2024,13:49:00,0,0,0.49
07-10-2024,13:55:00,0,0,0.47
07-10-2024,13:58:00,0,0,0.44
07-10-2024,13:59:00,0,0,0.37
07-10-2024,14:00:00,0,0,0.42
07-10-2024,14:05:00,0,0,0.4
07-10-2024,14:10:00,0,0,0.39
07-10-2024,14:11:00,0,0,0.4
07-10-2024,14:16:00,0,0,0.42
07-10-2024,14:22:00,0,0,0.4
07-10-2024,14:28:00,0,0,0.65
07-10-2024,14:33:00,0,0,0.42
07-10-2024,14:39:00,0,0,0.42
07-10-2024,14:43:00,0,0,0.41
07-10-2024,14:49:00,0,0,0.42
07-10-2024,14:54:00,0,0,0.39
07-10-2024,14:59:00,0,0,0.39
07-10-2024,15:04:00,0,0,0.4
07-10-2024,15:09:00,0,0,
07-10-2024,15:14:00,0,0,0.4
07-10-2024,15:20:00,0,0,
07-10-2024,15:26:00,0,0,0.41
07-10-2024,15:31:00,0,0,0.41
07-10-2024,15:36:00,0,0,0.42
07-10-2024,15:41:00,0,0,0.4
07-10-2024,15:44:00,0,0,0.38
07-10-2024,15:46:00,0,0,0.37
07-10-2024,15:51:00,0,0,0.35
07-10-2024,15:56:00,0,0,0.35
07-10-2024,16:01:00,0,0,0.38
07-10-2024,16:07:00,0,0,0.38
07-10-2024,16:12:00,0,0,0.38
07-10-2024,16:17:00,0,0,0.4
07-10-2024,16:22:00,0,0,0.4
07-10-2024,16:28:00,0,0,0.4
07-10-2024,16:34:00,0,0,0.4
07-10-2024,16:38:00,0,0,0.42
07-10-2024,16:39:00,0,0,0.44
07-10-2024,16:40:00,0,0,0.44
07-10-2024,16:45:00,0,0,0.44
07-10-2024,16:51:00,0,0,0.45
07-10-2024,16:55:00,0,0,0.46
07-10-2024,17:01:00,0,0,
07-10-2024,17:05:00,0,0,0.46
07-10-2024,17:11:00,0,0,0.45
07-10-2024,17:16:00,0,0,0.45
07-10-2024,17:21:00,0,0,0.45
07-10-2024,17:27:00,0,0,0.45
07-10-2024,17:32:00,0,0,0.56
07-10-2024,17:38:00,0,0,0.55
07-10-2024,17:43:00,0,0,0.5
07-10-2024,17:48:00,0,0,0.52
07-10-2024,17:53:00,0,0,0.5
07-10-2024,17:58:00,0,0,0.56
07-10-2024,18:03:00,0,0,0.48
07-10-2024,18:09:00,0,0,
07-10-2024,18:14:00,0,0,0.5
07-10-2024,18:19:00,0,0,0.49
07-10-2024,18:25:00,0,0,0.5
07-10-2024,18:30:00,0,0,0.49
07-10-2024,18:31:00,0,0,0.46
07-10-2024,18:35:00,0,0,0.41
07-10-2024,18:36:00,0,0,0.43
07-10-2024,18:41:00,0,0,0.56
07-10-2024,18:46:00,0,0,0.57
07-10-2024,18:51:00,0,0,0.56
07-10-2024,18:57:00,0,0,0.49
07-10-2024,19:02:00,0,0,0.5
07-10-2024,19:07:00,0,0,
07-10-2024,19:12:00,0,0,0.55
07-10-2024,19:18:00,0,0,0.45
07-10-2024,19:23:00,0,0,0.67
07-10-2024,19:29:00,0,0,0.45
07-10-2024,19:34:00,0,0,
07-10-2024,19:39:00,0,0,0.41
07-10-2024,19:44:00,0,0,0.4
07-10-2024,19:49:00,0,0,0.41
07-10-2024,19:55:00,0,0,0.41
07-10-2024,20:00:00,0,0,0.42
07-10-2024,20:05:00,0,0,0.42
07-10-2024,20:10:00,0,0,0.41
07-10-2024,20:15:00,0,0,0.36
07-10-2024,20:21:00,0,0,0.38
07-10-2024,20:27:00,0,0,0.42
07-10-2024,20:32:00,0,0,0.39
07-10-2024,20:37:00,0,0,0.39
07-10-2024,20:42:00,0,0,0.45
07-10-2024,20:47:00,0,0,0.46
07-10-2024,20:53:00,0,0,0.41
07-10-2024,20:58:00,0,0,0.42
07-10-2024,21:03:00,0,0,0.4
07-10-2024,21:08:00,0,0,0.4
07-10-2024,21:13:00,0,0,0.4
07-10-2024,21:19:00,0,0,0.41
07-10-2024,21:25:00,0,0,0.4
07-10-2024,21:31:00,0,0,
07-10-2024,21:36:00,0,0,0.39
07-10-2024,21:41:00,0,0,0.41
07-10-2024,21:46:00,0,0,0.4
07-10-2024,21:52:00,0,0,
07-10-2024,21:57:00,0,0,0.4
07-10-2024,22:02:00,0,0,0.34
07-10-2024,22:08:00,0,0,0.32
07-10-2024,22:12:00,0,0,0.32
07-10-2024,22:18:00,0,0,0.32
07-10-2024,22:24:00,0,0,0.32
07-10-2024,22:29:00,0,0,0.32
07-10-2024,22:34:00,0,0,0.32
07-10-2024,22:40:00,0,0,0.37
07-10-2024,22:45:00,0,0,0.32
07-10-2024,22:50:00,0,0,0.32
07-10-2024,22:56:00,0,0,0.31
07-10-2024,23:00:00,0,0,0.31
07-10-2024,23:05:00,0,0,0.31
07-10-2024,23:11:00,0,0,0.31
07-10-2024,23:16:00,0,0,0.31
07-10-2024,23:21:00,0,0,
07-10-2024,23:28:00,0,0,0.32
07-10-2024,23:33:00,0,0,0.32
07-10-2024,23:38:00,0,0,0.31
07-10-2024,23:43:00,0,0,0.31
07-10-2024,23:49:00,0,0,0.32
07-10-2024,23:54:00,0,0,0.33
07-10-2024,23:59:00,0,0,0.32
07-11-2024,00:04:00,0,0,0.33
07-11-2024,00:09:00,0,0,0.32
07-11-2024,00:15:00,0,0,0.31
07-11-2024,00:20:00,0,0,
07-11-2024,00:26:00,0,0,0.29
07-11-2024,00:32:00,0,0,0.3
07-11-2024,00:36:00,0,0,0.31
07-11-2024,00:42:00,0,0,
07-11-2024,00:47:00,0,0,0.29
07-11-2024,00:52:00,0,0,0.26
07-11-2024,00:57:00,0,0,0.26
07-11-2024,01:03:00,0,0,0.26
07-11-2024,01:08:00,0,0,
07-11-2024,01:13:00,0,0,0.25
07-11-2024,01:18:00,0,0,0.25
07-11-2024,01:24:00,0,0,0.26
07-11-2024,01:30:00,0,0,0.26
07-11-2024,01:35:00,0,0,0.27
07-11-2024,01:40:00,0,0,
07-11-2024,01:46:00,0,0,
07-11-2024,01:50:00,0,0,0.27
07-11-2024,01:56:00,0,0,0.27
07-11-2024,02:01:00,0,0,
07-11-2024,02:06:00,0,0,0.27
07-11-2024,02:11:00,0,0,0.27
07-11-2024,02:16:00,0,0,0.3
07-11-2024,02:21:00,0,0,0.31
07-11-2024,02:28:00,0,0,
07-11-2024,02:33:00,0,0,0.3
07-11-2024,02:38:00,0,0,0.31
07-11-2024,02:43:00,0,0,0.31
07-11-2024,02:48:00,0,0,0.31
07-11-2024,02:53:00,0,0,0.3
07-11-2024,02:58:00,0,0,0.3
07-11-2024,03:04:00,0,0,0.31
07-11-2024,03:09:00,0,0,0.3
07-11-2024,03:13:00,0,0,0.3
07-11-2024,03:19:00,0,0,0.31
07-11-2024,03:25:00,0,0,0.3
07-11-2024,03:30:00,0,0,0.3
07-11-2024,03:35:00,0,0,0.31
07-11-2024,03:41:00,0,0,0.3
07-11-2024,03:46:00,0,0,0.29
07-11-2024,03:51:00,0,0,0.31
07-11-2024,03:56:00,0,0,0.31
07-11-2024,04:02:00,0,0,0.31
07-11-2024,04:07:00,0,0,0.32
07-11-2024,04:12:00,0,0,0.28
07-11-2024,04:17:00,0,0,0.29
07-11-2024,04:23:00,0,0,0.29
07-11-2024,04:28:00,0,0,0.28
07-11-2024,04:34:00,0,0,0.28
07-11-2024,04:39:00,0,0,0.28
07-11-2024,04:44:00,0,0,0.28
07-11-2024,04:50:00,0,0,0.28
07-11-2024,04:55:00,0,0,0.28
07-11-2024,05:00:00,0,0,0.29
07-11-2024,05:05:00,0,0,0.3
07-11-2024,05:10:00,0,0,0.29
07-11-2024,05:15:00,0,0,0.34
07-11-2024,05:20:00,0,0,0.29
07-11-2024,05:27:00,0,0,
07-11-2024,05:32:00,0,0,0.29
07-11-2024,05:37:00,0,0,0.31
07-11-2024,05:42:00,0,0,0.32
07-11-2024,05:47:00,0,0,0.31
07-11-2024,05:52:00,0,0,0.34
07-11-2024,05:57:00,0,0,0.33
07-11-2024,06:03:00,0,0,0.33
07-11-2024,06:08:00,0,0,0.29
07-11-2024,06:14:00,0,0,0.29
07-11-2024,06:19:00,0,0,0.31
07-11-2024,06:25:00,0,0,0.31
07-11-2024,06:30:00,0,0,0.33
07-11-2024,06:36:00,0,0,0.32
07-11-2024,06:41:00,0,0,0.32
07-11-2024,06:46:00,0,0,0.46
07-11-2024,06:51:00,0,0,0.48
07-11-2024,06:56:00,0,0,0.33
07-11-2024,07:01:00,0,0,0.33
07-11-2024,07:06:00,0,0,0.33
07-11-2024,07:11:00,0,0,0.33
07-11-2024,07:16:00,0,0,0.35
07-11-2024,07:23:00,0,0,0.34
07-11-2024,07:28:00,0,0,0.36
07-11-2024,07:33:00,0,0,0.33
07-11-2024,07:38:00,0,0,0.33
07-11-2024,07:44:00,0,0,0.32
07-11-2024,07:49:00,0,0,0.3
07-11-2024,07:54:00,0,0,0.33
07-11-2024,07:59:00,0,0,0.34
07-11-2024,08:04:00,0,0,0.36
07-11-2024,08:10:00,0,0,
07-11-2024,08:15:00,0,0,0.37
07-11-2024,08:20:00,0,0,0.37
07-11-2024,08:26:00,0,0,0.33
07-11-2024,08:32:00,0,0,
07-11-2024,08:36:00,0,0,0.34
07-11-2024,08:42:00,0,0,0.35
07-11-2024,08:47:00,0,0,0.34
07-11-2024,08:52:00,0,0,0.33
07-11-2024,08:57:00,0,0,0.3
07-11-2024,09:02:00,0,0,0.41
07-11-2024,09:08:00,0,0,0.42
07-11-2024,09:13:00,0,0,0.3
07-11-2024,09:18:00,0,0,0.32
07-11-2024,09:24:00,0,0,0.36
07-11-2024,09:30:00,0,0,0.53
07-11-2024,09:35:00,0,0,0.51
07-11-2024,09:40:00,0,0,0.53
07-11-2024,09:45:00,0,0,0.63
07-11-2024,09:50:00,0,0,0.39
07-11-2024,09:56:00,0,0,0.42
07-11-2024,10:01:00,0,0,0.42
07-11-2024,10:06:00,0,0,0.42
07-11-2024,10:11:00,0,0,0.44
07-11-2024,10:16:00,0,0,0.45
07-11-2024,10:20:00,0,0,0.44
07-11-2024,10:21:00,0,0,0.44
07-11-2024,10:22:00,0,0,0.43
07-11-2024,10:23:00,0,0,0.42
07-11-2024,10:29:00,0,0,
07-11-2024,10:33:00,0,0,0.52
07-11-2024,10:39:00,0,0,0.5
07-11-2024,10:44:00,0,0,0.49
07-11-2024,10:49:00,0,0,0.5
07-11-2024,10:54:00,0,0,0.55
07-11-2024,10:59:00,0,0,0.47
07-11-2024,11:04:00,0,0,0.49
07-11-2024,11:10:00,0,0,0.48
07-11-2024,11:15:00,0,0,0.49
07-11-2024,11:20:00,0,0,0.51
07-11-2024,11:26:00,0,0,0.5
07-11-2024,11:31:00,0,0,0.49
07-11-2024,11:36:00,0,0,0.51
07-11-2024,11:42:00,0,0,0.52
07-11-2024,11:47:00,0,0,
07-11-2024,11:52:00,0,0,0.52
07-11-2024,11:57:00,0,0,0.49
07-11-2024,12:02:00,0,0,0.57
07-11-2024,12:07:00,0,0,0.57
07-11-2024,12:12:00,0,0,0.58
07-11-2024,12:18:00,0,0,0.58
07-11-2024,12:23:00,0,0,0.55
07-11-2024,12:29:00,0,0,0.55
07-11-2024,12:35:00,0,0,0.53
07-11-2024,12:40:00,0,0,0.52
07-11-2024,12:45:00,0,0,0.47
07-11-2024,12:50:00,0,0,0.49
07-11-2024,12:55:00,0,0,0.48
07-11-2024,12:58:00,0,0,0.51
07-11-2024,13:00:00,0,0,0.51
07-11-2024,13:03:00,0,0,0.48
07-11-2024,13:05:00,0,0,0.49
07-11-2024,13:06:00,0,0,0.5
07-11-2024,13:11:00,0,0,0.49
07-11-2024,13:18:00,0,0,
07-11-2024,13:22:00,0,0,0.49
07-11-2024,13:28:00,0,0,0.53
07-11-2024,13:33:00,0,0,0.54
07-11-2024,13:36:00,0,0,0.53
07-11-2024,13:38:00,0,0,0.51
07-11-2024,13:43:00,0,0,0.53
07-11-2024,13:45:00,0,0,0.52
07-11-2024,13:48:00,0,0,0.54
07-11-2024,13:54:00,0,0,0.54
07-11-2024,13:59:00,0,0,0.56
07-11-2024,14:04:00,0,0,0.56
07-11-2024,14:09:00,0,0,0.57
07-11-2024,14:14:00,0,0,0.53
07-11-2024,14:20:00,0,0,0.52
07-11-2024,14:26:00,0,0,0.51
07-11-2024,14:31:00,0,0,0.51
07-11-2024,14:36:00,0,0,0.51
07-11-2024,14:42:00,0,0,0.51
07-11-2024,14:47:00,0,0,0.5
07-11-2024,14:52:00,0,0,0.52
07-11-2024,14:57:00,0,0,0.51
07-11-2024,15:03:00,0,0,0.48
07-11-2024,15:08:00,0,0,0.48
07-11-2024,15:13:00,0,0,0.56
07-11-2024,15:18:00,0,0,0.55
07-11-2024,15:23:00,0,0,0.53
07-11-2024,15:30:00,0,0,0.57
07-11-2024,15:34:00,0,0,0.57
07-11-2024,15:40:00,0,0,0.55
07-11-2024,15:45:00,0,0,0.54
07-11-2024,15:50:00,0,0,0.47
07-11-2024,15:55:00,0,0,0.51
07-11-2024,16:01:00,0,0,0.55
07-11-2024,16:06:00,0,0,0.49
07-11-2024,16:11:00,0,0,0.49
07-11-2024,16:16:00,0,0,0.5
07-11-2024,16:23:00,0,0,0.51
07-11-2024,16:28:00,0,0,0.49
07-11-2024,16:33:00,0,0,0.49
07-11-2024,16:38:00,0,0,0.5
07-11-2024,16:43:00,0,0,0.5
07-11-2024,16:49:00,0,0,0.49
07-11-2024,16:54:00,0,0,0.47
07-11-2024,16:59:00,0,0,0.48
07-11-2024,17:05:00,0,0,0.51
07-11-2024,17:10:00,0,0,0.5
07-11-2024,17:15:00,0,0,0.5
07-11-2024,17:20:00,0,0,0.51
07-11-2024,17:27:00,0,0,0.52
07-11-2024,17:32:00,0,0,0.5
07-11-2024,17:34:00,0,0,0.53
07-11-2024,17:37:00,0,0,0.53
07-11-2024,17:41:00,0,0,0.49
07-11-2024,17:42:00,0,0,0.5
07-11-2024,17:43:00,0,0,0.5
07-11-2024,17:49:00,0,0,0.5
07-11-2024,17:54:00,0,0,0.49
07-11-2024,17:56:00,0,0,0.49
07-11-2024,17:58:00,0,0,0.49
07-11-2024,18:04:00,0,0,0.51
07-11-2024,18:07:00,0,0,0.49
07-11-2024,18:09:00,0,0,0.51
07-11-2024,18:15:00,0,0,0.5
07-11-2024,18:20:00,0,0,0.5
07-11-2024,18:26:00,0,0,0.49
07-11-2024,18:31:00,0,0,0.7
07-11-2024,18:37:00,0,0,0.53
